* Measurement data measured by REW V5.20.9
* Source: Frequency Response Averaged data
* Format: Averaged data produced from the rms magnitudes of lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3
* Dated: 3.10.2022 18:01:27
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Averaged data produced from the rms magnitudes of lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3
* Measurement: TR-X00 PH Right AVG Tiukka
* Smoothing: 1/48 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz)	SPL(dB)
4178.833346	87.353
4179.199557	87.353
4179.565768	87.354
4179.931979	87.355
4180.298190	87.355
4180.664401	87.356
4181.030612	87.357
4181.396823	87.357
4181.763034	87.358
4182.129245	87.359
4182.495456	87.359
4182.861667	87.360
4183.227878	87.360
4183.594089	87.361
4183.960300	87.362
4184.326511	87.362
4184.692722	87.363
4185.058933	87.364
4185.425144	87.364
4185.791355	87.365
4186.157566	87.366
4186.523777	87.366
4186.889988	87.367
4187.256198	87.367
4187.622409	87.368
4187.988620	87.369
4188.354831	87.369
4188.721042	87.370
4189.087253	87.371
4189.453464	87.371
4189.819675	87.372
4190.185886	87.372
4190.552097	87.373
4190.918308	87.374
4191.284519	87.374
4191.650730	87.375
4192.016941	87.376
4192.383152	87.376
4192.749363	87.377
4193.115574	87.377
4193.481785	87.378
4193.847996	87.379
4194.214207	87.379
4194.580418	87.380
4194.946629	87.381
4195.312840	87.381
4195.679051	87.382
4196.045262	87.382
4196.411473	87.383
4196.777684	87.384
4197.143895	87.384
4197.510106	87.385
4197.876317	87.386
4198.242528	87.386
4198.608738	87.387
4198.974949	87.387
4199.341160	87.388
4199.707371	87.389
4200.073582	87.389
4200.439793	87.390
4200.806004	87.390
4201.172215	87.391
4201.538426	87.392
4201.904637	87.392
4202.270848	87.393
4202.637059	87.393
4203.003270	87.394
4203.369481	87.395
4203.735692	87.395
4204.101903	87.396
4204.468114	87.396
4204.834325	87.397
4205.200536	87.398
4205.566747	87.398
4205.932958	87.399
4206.299169	87.399
4206.665380	87.400
4207.031591	87.401
4207.397802	87.401
4207.764013	87.402
4208.130224	87.402
4208.496435	87.403
4208.862646	87.404
4209.228857	87.404
4209.595068	87.405
4209.961278	87.405
4210.327489	87.406
4210.693700	87.406
4211.059911	87.407
4211.426122	87.408
4211.792333	87.408
4212.158544	87.409
4212.524755	87.409
4212.890966	87.410
4213.257177	87.410
4213.623388	87.411
4213.989599	87.412
4214.355810	87.412
4214.722021	87.413
4215.088232	87.413
4215.454443	87.414
4215.820654	87.414
4216.186865	87.415
4216.553076	87.416
4216.919287	87.416
4217.285498	87.417
4217.651709	87.417
4218.017920	87.418
4218.384131	87.418
4218.750342	87.419
4219.116553	87.419
4219.482764	87.420
4219.848975	87.421
4220.215186	87.421
4220.581397	87.422
4220.947607	87.422
4221.313818	87.423
4221.680029	87.423
4222.046240	87.424
4222.412451	87.424
4222.778662	87.425
4223.144873	87.425
4223.511084	87.426
4223.877295	87.426
4224.243506	87.427
4224.609717	87.427
4224.975928	87.428
4225.342139	87.429
4225.708350	87.429
4226.074561	87.430
4226.440772	87.430
4226.806983	87.431
4227.173194	87.431
4227.539405	87.432
4227.905616	87.432
4228.271827	87.433
4228.638038	87.433
4229.004249	87.434
4229.370460	87.434
4229.736671	87.435
4230.102882	87.435
4230.469093	87.436
4230.835304	87.436
4231.201515	87.437
4231.567726	87.437
4231.933937	87.438
4232.300147	87.438
4232.666358	87.439
4233.032569	87.439
4233.398780	87.439
4233.764991	87.440
4234.131202	87.440
4234.497413	87.441
4234.863624	87.441
4235.229835	87.442
4235.596046	87.442
4235.962257	87.443
4236.328468	87.443
4236.694679	87.444
4237.060890	87.444
4237.427101	87.445
4237.793312	87.445
4238.159523	87.445
4238.525734	87.446
4238.891945	87.446
4239.258156	87.447
4239.624367	87.447
4239.990578	87.448
4240.356789	87.448
4240.723000	87.448
4241.089211	87.449
4241.455422	87.449
4241.821633	87.450
4242.187844	87.450
4242.554055	87.450
4242.920266	87.451
4243.286476	87.451
4243.652687	87.452
4244.018898	87.452
4244.385109	87.452
4244.751320	87.453
4245.117531	87.453
4245.483742	87.454
4245.849953	87.454
4246.216164	87.454
4246.582375	87.455
4246.948586	87.455
4247.314797	87.455
4247.681008	87.456
4248.047219	87.456
4248.413430	87.457
4248.779641	87.457
4249.145852	87.457
4249.512063	87.458
4249.878274	87.458
4250.244485	87.458
4250.610696	87.459
4250.976907	87.459
4251.343118	87.459
4251.709329	87.460
4252.075540	87.460
4252.441751	87.460
4252.807962	87.461
4253.174173	87.461
4253.540384	87.461
4253.906595	87.462
4254.272806	87.462
4254.639016	87.462
4255.005227	87.462
4255.371438	87.463
4255.737649	87.463
4256.103860	87.463
4256.470071	87.464
4256.836282	87.464
4257.202493	87.464
4257.568704	87.464
4257.934915	87.465
4258.301126	87.465
4258.667337	87.465
4259.033548	87.465
4259.399759	87.466
4259.765970	87.466
4260.132181	87.466
4260.498392	87.466
4260.864603	87.467
4261.230814	87.467
4261.597025	87.467
4261.963236	87.467
4262.329447	87.467
4262.695658	87.468
4263.061869	87.468
4263.428080	87.468
4263.794291	87.468
4264.160502	87.469
4264.526713	87.469
4264.892924	87.469
4265.259135	87.469
4265.625345	87.469
4265.991556	87.469
4266.357767	87.470
4266.723978	87.470
4267.090189	87.470
4267.456400	87.470
4267.822611	87.470
4268.188822	87.470
4268.555033	87.471
4268.921244	87.471
4269.287455	87.471
4269.653666	87.471
4270.019877	87.471
4270.386088	87.471
4270.752299	87.471
4271.118510	87.471
4271.484721	87.472
4271.850932	87.472
4272.217143	87.472
4272.583354	87.472
4272.949565	87.472
4273.315776	87.472
4273.681987	87.472
4274.048198	87.472
4274.414409	87.472
4274.780620	87.472
4275.146831	87.472
4275.513042	87.473
4275.879253	87.473
4276.245464	87.473
4276.611675	87.473
4276.977885	87.473
4277.344096	87.473
4277.710307	87.473
4278.076518	87.473
4278.442729	87.473
4278.808940	87.473
4279.175151	87.473
4279.541362	87.473
4279.907573	87.473
4280.273784	87.473
4280.639995	87.473
4281.006206	87.473
4281.372417	87.473
4281.738628	87.473
4282.104839	87.473
4282.471050	87.473
4282.837261	87.473
4283.203472	87.473
4283.569683	87.473
4283.935894	87.473
4284.302105	87.473
4284.668316	87.473
4285.034527	87.473
4285.400738	87.473
4285.766949	87.473
4286.133160	87.473
4286.499371	87.472
4286.865582	87.472
4287.231793	87.472
4287.598004	87.472
4287.964215	87.472
4288.330425	87.472
4288.696636	87.472
4289.062847	87.472
4289.429058	87.472
4289.795269	87.472
4290.161480	87.472
4290.527691	87.471
4290.893902	87.471
4291.260113	87.471
4291.626324	87.471
4291.992535	87.471
4292.358746	87.471
4292.724957	87.471
4293.091168	87.471
4293.457379	87.470
4293.823590	87.470
4294.189801	87.470
4294.556012	87.470
4294.922223	87.470
4295.288434	87.470
4295.654645	87.469
4296.020856	87.469
4296.387067	87.469
4296.753278	87.469
4297.119489	87.469
4297.485700	87.468
4297.851911	87.468
4298.218122	87.468
4298.584333	87.468
4298.950544	87.468
4299.316754	87.467
4299.682965	87.467
4300.049176	87.467
4300.415387	87.467
4300.781598	87.467
4301.147809	87.466
4301.514020	87.466
4301.880231	87.466
4302.246442	87.466
4302.612653	87.465
4302.978864	87.465
4303.345075	87.465
4303.711286	87.465
4304.077497	87.464
4304.443708	87.464
4304.809919	87.464
4305.176130	87.464
4305.542341	87.463
4305.908552	87.463
4306.274763	87.463
4306.640974	87.462
4307.007185	87.462
4307.373396	87.462
4307.739607	87.462
4308.105818	87.461
4308.472029	87.461
4308.838240	87.461
4309.204451	87.460
4309.570662	87.460
4309.936873	87.460
4310.303084	87.459
4310.669294	87.459
4311.035505	87.459
4311.401716	87.458
4311.767927	87.458
4312.134138	87.458
4312.500349	87.457
4312.866560	87.457
4313.232771	87.457
4313.598982	87.456
4313.965193	87.456
4314.331404	87.456
4314.697615	87.455
4315.063826	87.455
4315.430037	87.455
4315.796248	87.454
4316.162459	87.454
4316.528670	87.454
4316.894881	87.453
4317.261092	87.453
4317.627303	87.453
4317.993514	87.452
4318.359725	87.452
4318.725936	87.452
4319.092147	87.451
4319.458358	87.451
4319.824569	87.450
4320.190780	87.450
4320.556991	87.450
4320.923202	87.449
4321.289413	87.449
4321.655623	87.449
4322.021834	87.448
4322.388045	87.448
4322.754256	87.447
4323.120467	87.447
4323.486678	87.447
4323.852889	87.446
4324.219100	87.446
4324.585311	87.445
4324.951522	87.445
4325.317733	87.445
4325.683944	87.444
4326.050155	87.444
4326.416366	87.443
4326.782577	87.443
4327.148788	87.443
4327.514999	87.442
4327.881210	87.442
4328.247421	87.442
4328.613632	87.441
4328.979843	87.441
4329.346054	87.440
4329.712265	87.440
4330.078476	87.440
4330.444687	87.439
4330.810898	87.439
4331.177109	87.438
4331.543320	87.438
4331.909531	87.438
4332.275742	87.437
4332.641953	87.437
4333.008163	87.436
4333.374374	87.436
4333.740585	87.436
4334.106796	87.435
4334.473007	87.435
4334.839218	87.434
4335.205429	87.434
4335.571640	87.434
4335.937851	87.433
4336.304062	87.433
4336.670273	87.433
4337.036484	87.432
4337.402695	87.432
4337.768906	87.431
4338.135117	87.431
4338.501328	87.431
4338.867539	87.430
4339.233750	87.430
4339.599961	87.430
4339.966172	87.429
4340.332383	87.429
4340.698594	87.428
4341.064805	87.428
4341.431016	87.428
4341.797227	87.427
4342.163438	87.427
4342.529649	87.427
4342.895860	87.426
4343.262071	87.426
4343.628282	87.426
4343.994493	87.425
4344.360703	87.425
4344.726914	87.425
4345.093125	87.424
4345.459336	87.424
4345.825547	87.424
4346.191758	87.423
4346.557969	87.423
4346.924180	87.423
4347.290391	87.422
4347.656602	87.422
4348.022813	87.422
4348.389024	87.421
4348.755235	87.421
4349.121446	87.421
4349.487657	87.420
4349.853868	87.420
4350.220079	87.420
4350.586290	87.419
4350.952501	87.419
4351.318712	87.419
4351.684923	87.419
4352.051134	87.418
4352.417345	87.418
4352.783556	87.418
4353.149767	87.418
4353.515978	87.417
4353.882189	87.417
4354.248400	87.417
4354.614611	87.417
4354.980822	87.416
4355.347032	87.416
4355.713243	87.416
4356.079454	87.416
4356.445665	87.415
4356.811876	87.415
4357.178087	87.415
4357.544298	87.415
4357.910509	87.414
4358.276720	87.414
4358.642931	87.414
4359.009142	87.414
4359.375353	87.414
4359.741564	87.414
4360.107775	87.413
4360.473986	87.413
4360.840197	87.413
4361.206408	87.413
4361.572619	87.413
4361.938830	87.412
4362.305041	87.412
4362.671252	87.412
4363.037463	87.412
4363.403674	87.412
4363.769885	87.412
4364.136096	87.412
4364.502307	87.412
4364.868518	87.411
4365.234729	87.411
4365.600940	87.411
4365.967151	87.411
4366.333362	87.411
4366.699572	87.411
4367.065783	87.411
4367.431994	87.411
4367.798205	87.411
4368.164416	87.411
4368.530627	87.411
4368.896838	87.410
4369.263049	87.410
4369.629260	87.410
4369.995471	87.410
4370.361682	87.410
4370.727893	87.410
4371.094104	87.410
4371.460315	87.410
4371.826526	87.410
4372.192737	87.410
4372.558948	87.410
4372.925159	87.410
4373.291370	87.410
4373.657581	87.410
4374.023792	87.410
4374.390003	87.410
4374.756214	87.410
4375.122425	87.410
4375.488636	87.410
4375.854847	87.410
4376.221058	87.411
4376.587269	87.411
4376.953480	87.411
4377.319691	87.411
4377.685901	87.411
4378.052112	87.411
4378.418323	87.411
4378.784534	87.411
4379.150745	87.411
4379.516956	87.411
4379.883167	87.411
4380.249378	87.412
4380.615589	87.412
4380.981800	87.412
4381.348011	87.412
4381.714222	87.412
4382.080433	87.412
4382.446644	87.412
4382.812855	87.413
4383.179066	87.413
4383.545277	87.413
4383.911488	87.413
4384.277699	87.413
4384.643910	87.413
4385.010121	87.414
4385.376332	87.414
4385.742543	87.414
4386.108754	87.414
4386.474965	87.414
4386.841176	87.415
4387.207387	87.415
4387.573598	87.415
4387.939809	87.415
4388.306020	87.416
4388.672231	87.416
4389.038441	87.416
4389.404652	87.416
4389.770863	87.417
4390.137074	87.417
4390.503285	87.417
4390.869496	87.418
4391.235707	87.418
4391.601918	87.418
4391.968129	87.418
4392.334340	87.419
4392.700551	87.419
4393.066762	87.419
4393.432973	87.420
4393.799184	87.420
4394.165395	87.420
4394.531606	87.421
4394.897817	87.421
4395.264028	87.422
4395.630239	87.422
4395.996450	87.422
4396.362661	87.423
4396.728872	87.423
4397.095083	87.423
4397.461294	87.424
4397.827505	87.424
4398.193716	87.425
4398.559927	87.425
4398.926138	87.425
4399.292349	87.426
4399.658560	87.426
4400.024770	87.427
4400.390981	87.427
4400.757192	87.428
4401.123403	87.428
4401.489614	87.428
4401.855825	87.429
4402.222036	87.429
4402.588247	87.430
4402.954458	87.430
4403.320669	87.431
4403.686880	87.431
4404.053091	87.432
4404.419302	87.432
4404.785513	87.433
4405.151724	87.433
4405.517935	87.434
4405.884146	87.434
4406.250357	87.435
4406.616568	87.435
4406.982779	87.436
4407.348990	87.436
4407.715201	87.437
4408.081412	87.437
4408.447623	87.438
4408.813834	87.438
4409.180045	87.439
4409.546256	87.440
4409.912467	87.440
4410.278678	87.441
4410.644889	87.441
4411.011100	87.442
4411.377310	87.442
4411.743521	87.443
4412.109732	87.444
4412.475943	87.444
4412.842154	87.445
4413.208365	87.445
4413.574576	87.446
4413.940787	87.447
4414.306998	87.447
4414.673209	87.448
4415.039420	87.449
4415.405631	87.449
4415.771842	87.450
4416.138053	87.450
4416.504264	87.451
4416.870475	87.452
4417.236686	87.452
4417.602897	87.453
4417.969108	87.454
4418.335319	87.454
4418.701530	87.455
4419.067741	87.456
4419.433952	87.456
4419.800163	87.457
4420.166374	87.458
4420.532585	87.458
4420.898796	87.459
4421.265007	87.460
4421.631218	87.461
4421.997429	87.461
4422.363640	87.462
4422.729850	87.463
4423.096061	87.463
4423.462272	87.464
4423.828483	87.465
4424.194694	87.466
4424.560905	87.466
4424.927116	87.467
4425.293327	87.468
4425.659538	87.469
4426.025749	87.469
4426.391960	87.470
4426.758171	87.471
4427.124382	87.472
4427.490593	87.472
4427.856804	87.473
4428.223015	87.474
4428.589226	87.475
4428.955437	87.475
4429.321648	87.476
4429.687859	87.477
4430.054070	87.478
4430.420281	87.479
4430.786492	87.479
4431.152703	87.480
4431.518914	87.481
4431.885125	87.482
4432.251336	87.482
4432.617547	87.483
4432.983758	87.484
4433.349969	87.485
4433.716179	87.486
4434.082390	87.487
4434.448601	87.487
4434.814812	87.488
4435.181023	87.489
4435.547234	87.490
4435.913445	87.491
4436.279656	87.492
4436.645867	87.492
4437.012078	87.493
4437.378289	87.494
4437.744500	87.495
4438.110711	87.496
4438.476922	87.497
4438.843133	87.498
4439.209344	87.498
4439.575555	87.499
4439.941766	87.500
4440.307977	87.501
4440.674188	87.502
4441.040399	87.503
4441.406610	87.504
4441.772821	87.505
4442.139032	87.505
4442.505243	87.506
4442.871454	87.507
4443.237665	87.508
4443.603876	87.509
4443.970087	87.510
4444.336298	87.511
4444.702509	87.512
4445.068719	87.513
4445.434930	87.513
4445.801141	87.514
4446.167352	87.515
4446.533563	87.516
4446.899774	87.517
4447.265985	87.518
4447.632196	87.519
4447.998407	87.520
4448.364618	87.521
4448.730829	87.522
4449.097040	87.523
4449.463251	87.524
4449.829462	87.525
4450.195673	87.525
4450.561884	87.526
4450.928095	87.527
4451.294306	87.528
4451.660517	87.529
4452.026728	87.530
4452.392939	87.531
4452.759150	87.532
4453.125361	87.533
4453.491572	87.534
4453.857783	87.535
4454.223994	87.536
4454.590205	87.537
4454.956416	87.538
4455.322627	87.539
4455.688838	87.540
4456.055048	87.541
4456.421259	87.542
4456.787470	87.543
4457.153681	87.544
4457.519892	87.545
4457.886103	87.546
4458.252314	87.547
4458.618525	87.548
4458.984736	87.549
4459.350947	87.550
4459.717158	87.551
4460.083369	87.552
4460.449580	87.553
4460.815791	87.554
4461.182002	87.555
4461.548213	87.556
4461.914424	87.557
4462.280635	87.558
4462.646846	87.559
4463.013057	87.560
4463.379268	87.561
4463.745479	87.562
4464.111690	87.563
4464.477901	87.564
4464.844112	87.565
4465.210323	87.566
4465.576534	87.567
4465.942745	87.568
4466.308956	87.569
4466.675167	87.570
4467.041378	87.571
4467.407588	87.572
4467.773799	87.573
4468.140010	87.574
4468.506221	87.575
4468.872432	87.576
4469.238643	87.577
4469.604854	87.578
4469.971065	87.579
4470.337276	87.580
4470.703487	87.581
4471.069698	87.582
4471.435909	87.583
4471.802120	87.584
4472.168331	87.585
4472.534542	87.586
4472.900753	87.587
4473.266964	87.588
4473.633175	87.589
4473.999386	87.590
4474.365597	87.591
4474.731808	87.592
4475.098019	87.594
4475.464230	87.595
4475.830441	87.596
4476.196652	87.597
4476.562863	87.598
4476.929074	87.599
4477.295285	87.600
4477.661496	87.601
4478.027707	87.602
4478.393918	87.603
4478.760128	87.604
4479.126339	87.605
4479.492550	87.606
4479.858761	87.607
4480.224972	87.608
4480.591183	87.609
4480.957394	87.610
4481.323605	87.612
4481.689816	87.613
4482.056027	87.614
4482.422238	87.615
4482.788449	87.616
4483.154660	87.617
4483.520871	87.618
4483.887082	87.619
4484.253293	87.620
4484.619504	87.621
4484.985715	87.622
4485.351926	87.623
4485.718137	87.624
4486.084348	87.625
4486.450559	87.627
4486.816770	87.628
4487.182981	87.629
4487.549192	87.630
4487.915403	87.631
4488.281614	87.632
4488.647825	87.633
4489.014036	87.634
4489.380247	87.635
4489.746457	87.636
4490.112668	87.637
4490.478879	87.638
4490.845090	87.639
4491.211301	87.641
4491.577512	87.642
4491.943723	87.643
4492.309934	87.644
4492.676145	87.645
4493.042356	87.646
4493.408567	87.647
4493.774778	87.648
4494.140989	87.649
4494.507200	87.650
4494.873411	87.651
4495.239622	87.653
4495.605833	87.654
4495.972044	87.655
4496.338255	87.656
4496.704466	87.657
4497.070677	87.658
4497.436888	87.659
4497.803099	87.660
4498.169310	87.661
4498.535521	87.662
4498.901732	87.664
4499.267943	87.665
4499.634154	87.666
4500.000365	87.667
4500.366576	87.668
4500.732787	87.669
4501.098997	87.670
4501.465208	87.671
4501.831419	87.672
4502.197630	87.673
4502.563841	87.675
4502.930052	87.676
4503.296263	87.677
4503.662474	87.678
4504.028685	87.679
4504.394896	87.680
4504.761107	87.681
4505.127318	87.682
4505.493529	87.683
4505.859740	87.684
4506.225951	87.686
4506.592162	87.687
4506.958373	87.688
4507.324584	87.689
4507.690795	87.690
4508.057006	87.691
4508.423217	87.692
4508.789428	87.693
4509.155639	87.694
4509.521850	87.696
4509.888061	87.697
4510.254272	87.698
4510.620483	87.699
4510.986694	87.700
4511.352905	87.701
4511.719116	87.702
4512.085326	87.703
4512.451537	87.704
4512.817748	87.706
4513.183959	87.707
4513.550170	87.708
4513.916381	87.709
4514.282592	87.710
4514.648803	87.711
4515.015014	87.712
4515.381225	87.713
4515.747436	87.715
4516.113647	87.716
4516.479858	87.717
4516.846069	87.718
4517.212280	87.719
4517.578491	87.720
4517.944702	87.721
4518.310913	87.722
4518.677124	87.723
4519.043335	87.725
4519.409546	87.726
4519.775757	87.727
4520.141968	87.728
4520.508179	87.729
4520.874390	87.730
4521.240601	87.731
4521.606812	87.732
4521.973023	87.734
4522.339234	87.735
4522.705445	87.736
4523.071656	87.737
4523.437866	87.738
4523.804077	87.739
4524.170288	87.740
4524.536499	87.741
4524.902710	87.742
4525.268921	87.744
4525.635132	87.745
4526.001343	87.746
4526.367554	87.747
4526.733765	87.748
4527.099976	87.749
4527.466187	87.750
4527.832398	87.751
4528.198609	87.753
4528.564820	87.754
4528.931031	87.755
4529.297242	87.756
4529.663453	87.757
4530.029664	87.758
4530.395875	87.759
4530.762086	87.760
4531.128297	87.762
4531.494508	87.763
4531.860719	87.764
4532.226930	87.765
4532.593141	87.766
4532.959352	87.767
4533.325563	87.768
4533.691774	87.769
4534.057985	87.770
4534.424195	87.772
4534.790406	87.773
4535.156617	87.774
4535.522828	87.775
4535.889039	87.776
4536.255250	87.777
4536.621461	87.778
4536.987672	87.779
4537.353883	87.781
4537.720094	87.782
4538.086305	87.783
4538.452516	87.784
4538.818727	87.785
4539.184938	87.786
4539.551149	87.787
4539.917360	87.788
4540.283571	87.789
4540.649782	87.791
4541.015993	87.792
4541.382204	87.793
4541.748415	87.794
4542.114626	87.795
4542.480837	87.796
4542.847048	87.797
4543.213259	87.798
4543.579470	87.799
4543.945681	87.801
4544.311892	87.802
4544.678103	87.803
4545.044314	87.804
4545.410525	87.805
4545.776735	87.806
4546.142946	87.807
4546.509157	87.808
4546.875368	87.810
4547.241579	87.811
4547.607790	87.812
4547.974001	87.813
4548.340212	87.814
4548.706423	87.815
4549.072634	87.816
4549.438845	87.817
4549.805056	87.818
4550.171267	87.819
4550.537478	87.821
4550.903689	87.822
4551.269900	87.823
4551.636111	87.824
4552.002322	87.825
4552.368533	87.826
4552.734744	87.827
4553.100955	87.828
4553.467166	87.829
4553.833377	87.831
4554.199588	87.832
4554.565799	87.833
4554.932010	87.834
4555.298221	87.835
4555.664432	87.836
4556.030643	87.837
4556.396854	87.838
4556.763065	87.839
4557.129275	87.840
4557.495486	87.842
4557.861697	87.843
4558.227908	87.844
4558.594119	87.845
4558.960330	87.846
4559.326541	87.847
4559.692752	87.848
4560.058963	87.849
4560.425174	87.850
4560.791385	87.851
4561.157596	87.853
4561.523807	87.854
4561.890018	87.855
4562.256229	87.856
4562.622440	87.857
4562.988651	87.858
4563.354862	87.859
4563.721073	87.860
4564.087284	87.861
4564.453495	87.862
4564.819706	87.863
4565.185917	87.865
4565.552128	87.866
4565.918339	87.867
4566.284550	87.868
4566.650761	87.869
4567.016972	87.870
4567.383183	87.871
4567.749394	87.872
4568.115604	87.873
4568.481815	87.874
4568.848026	87.875
4569.214237	87.876
4569.580448	87.878
4569.946659	87.879
4570.312870	87.880
4570.679081	87.881
4571.045292	87.882
4571.411503	87.883
4571.777714	87.884
4572.143925	87.885
4572.510136	87.886
4572.876347	87.887
4573.242558	87.888
4573.608769	87.889
4573.974980	87.890
4574.341191	87.892
4574.707402	87.893
4575.073613	87.894
4575.439824	87.895
4575.806035	87.896
4576.172246	87.897
4576.538457	87.898
4576.904668	87.899
4577.270879	87.900
4577.637090	87.901
4578.003301	87.902
4578.369512	87.903
4578.735723	87.904
4579.101934	87.905
4579.468144	87.907
4579.834355	87.908
4580.200566	87.909
4580.566777	87.910
4580.932988	87.911
4581.299199	87.912
4581.665410	87.913
4582.031621	87.914
4582.397832	87.915
4582.764043	87.916
4583.130254	87.917
4583.496465	87.918
4583.862676	87.919
4584.228887	87.920
4584.595098	87.921
4584.961309	87.922
4585.327520	87.924
4585.693731	87.925
4586.059942	87.926
4586.426153	87.927
4586.792364	87.928
4587.158575	87.929
4587.524786	87.930
4587.890997	87.931
4588.257208	87.932
4588.623419	87.933
4588.989630	87.934
4589.355841	87.935
4589.722052	87.936
4590.088263	87.937
4590.454473	87.938
4590.820684	87.939
4591.186895	87.940
4591.553106	87.941
4591.919317	87.942
4592.285528	87.944
4592.651739	87.945
4593.017950	87.946
4593.384161	87.947
4593.750372	87.948
4594.116583	87.949
4594.482794	87.950
4594.849005	87.951
4595.215216	87.952
4595.581427	87.953
4595.947638	87.954
4596.313849	87.955
4596.680060	87.956
4597.046271	87.957
4597.412482	87.958
4597.778693	87.959
4598.144904	87.960
4598.511115	87.961
4598.877326	87.962
4599.243537	87.963
4599.609748	87.964
4599.975959	87.965
4600.342170	87.966
4600.708381	87.967
4601.074592	87.968
4601.440803	87.970
4601.807013	87.971
4602.173224	87.972
4602.539435	87.973
4602.905646	87.974
4603.271857	87.975
4603.638068	87.976
4604.004279	87.977
4604.370490	87.978
4604.736701	87.979
4605.102912	87.980
4605.469123	87.981
4605.835334	87.982
4606.201545	87.983
4606.567756	87.984
4606.933967	87.985
4607.300178	87.986
4607.666389	87.987
4608.032600	87.988
4608.398811	87.989
4608.765022	87.990
4609.131233	87.991
4609.497444	87.992
4609.863655	87.993
4610.229866	87.994
4610.596077	87.995
4610.962288	87.996
4611.328499	87.997
4611.694710	87.998
4612.060921	87.999
4612.427132	88.000
4612.793343	88.001
4613.159553	88.002
4613.525764	88.003
4613.891975	88.004
4614.258186	88.005
4614.624397	88.006
4614.990608	88.007
4615.356819	88.008
4615.723030	88.009
4616.089241	88.010
4616.455452	88.011
4616.821663	88.012
4617.187874	88.013
4617.554085	88.014
4617.920296	88.015
4618.286507	88.016
4618.652718	88.017
4619.018929	88.018
4619.385140	88.019
4619.751351	88.020
4620.117562	88.021
4620.483773	88.022
4620.849984	88.023
4621.216195	88.024
4621.582406	88.025
4621.948617	88.026
4622.314828	88.027
4622.681039	88.028
4623.047250	88.029
4623.413461	88.030
4623.779672	88.031
4624.145882	88.032
4624.512093	88.033
4624.878304	88.034
4625.244515	88.035
4625.610726	88.036
4625.976937	88.037
4626.343148	88.038
4626.709359	88.039
4627.075570	88.040
4627.441781	88.041
4627.807992	88.042
4628.174203	88.043
4628.540414	88.044
4628.906625	88.045
4629.272836	88.046
4629.639047	88.047
4630.005258	88.048
4630.371469	88.049
4630.737680	88.050
4631.103891	88.051
4631.470102	88.052
4631.836313	88.053
4632.202524	88.054
4632.568735	88.055
4632.934946	88.056
4633.301157	88.057
4633.667368	88.058
4634.033579	88.059
4634.399790	88.060
4634.766001	88.061
4635.132212	88.062
4635.498422	88.063
4635.864633	88.064
4636.230844	88.065
4636.597055	88.065
4636.963266	88.066
4637.329477	88.067
4637.695688	88.068
4638.061899	88.069
4638.428110	88.070
4638.794321	88.071
4639.160532	88.072
4639.526743	88.073
4639.892954	88.074
4640.259165	88.075
4640.625376	88.076
4640.991587	88.077
4641.357798	88.078
4641.724009	88.079
4642.090220	88.080
4642.456431	88.081
4642.822642	88.082
4643.188853	88.083
4643.555064	88.084
4643.921275	88.085
4644.287486	88.086
4644.653697	88.086
4645.019908	88.087
4645.386119	88.088
4645.752330	88.089
4646.118541	88.090
4646.484751	88.091
4646.850962	88.092
4647.217173	88.093
4647.583384	88.094
4647.949595	88.095
4648.315806	88.096
4648.682017	88.097
4649.048228	88.098
4649.414439	88.099
4649.780650	88.100
4650.146861	88.101
4650.513072	88.102
4650.879283	88.102
4651.245494	88.103
4651.611705	88.104
4651.977916	88.105
4652.344127	88.106
4652.710338	88.107
4653.076549	88.108
4653.442760	88.109
4653.808971	88.110
4654.175182	88.111
4654.541393	88.112
4654.907604	88.113
4655.273815	88.114
4655.640026	88.115
4656.006237	88.116
4656.372448	88.116
4656.738659	88.117
4657.104870	88.118
4657.471081	88.119
4657.837291	88.120
4658.203502	88.121
4658.569713	88.122
4658.935924	88.123
4659.302135	88.124
4659.668346	88.125
4660.034557	88.126
4660.400768	88.127
4660.766979	88.127
4661.133190	88.128
4661.499401	88.129
4661.865612	88.130
4662.231823	88.131
4662.598034	88.132
4662.964245	88.133
4663.330456	88.134
4663.696667	88.135
4664.062878	88.136
4664.429089	88.137
4664.795300	88.138
4665.161511	88.138
4665.527722	88.139
4665.893933	88.140
4666.260144	88.141
4666.626355	88.142
4666.992566	88.143
4667.358777	88.144
4667.724988	88.145
4668.091199	88.146
4668.457410	88.147
4668.823620	88.147
4669.189831	88.148
4669.556042	88.149
4669.922253	88.150
4670.288464	88.151
4670.654675	88.152
4671.020886	88.153
4671.387097	88.154
4671.753308	88.155
4672.119519	88.156
4672.485730	88.156
4672.851941	88.157
4673.218152	88.158
4673.584363	88.159
4673.950574	88.160
4674.316785	88.161
4674.682996	88.162
4675.049207	88.163
4675.415418	88.164
4675.781629	88.164
4676.147840	88.165
4676.514051	88.166
